review_date,reviewer,star,helpful,text
2015-12-06,Jayven C,5,0,Dr. Chuck is an awesome educator and his passion to develop and expand MOOCs to address our outdated education system is inspiring.
2015-11-20,Martin W,5,0,"
Great style of teaching and the material is excellent, a great introduction for users of data (esp external data and through API's)"
2020-10-08,Antonio V,5,0,"Excellent course to get started in handling data found on the web, understand that it is an API, SOA, in addition to XML and JSON."
2020-09-29,Shruti G,5,0,"Sir has made this course much interesting by teaching us JSON, APIs, socket and much more.  Course content is clear to understand. "
2019-10-06,jadejavirpalSinh,5,0,"mind-blowing!! , amazing  course i have no word to define the level, of course, it is for the beginner as well as the intermittent"
2019-06-22,Christian K,5,0,"Give the foundations how to handle different kind of data structures, like xml and json and how to retrieve that data from an url. "
2018-08-02,Sergei V,5,0,"The basic knowledge of using Python for WEB. That is what I was looking for. Super. Brilliant. Thanks  to Cousera, Thanks to Chuck"
2017-11-06,Jesus M E R ,5,0,"Muy buen curso. Ideal para comenzar a aprender sobre los componentes de la web, además sobre como extraer datos de forma sencilla. "
2017-09-15,Prithvi I,5,0,Its a great course. Dr. Chuck has outdone himself with this. The ample examples were really helpful in understanding the concepts!
2015-12-06,Sumner R,5,0,"The instructor and the material actually help you learn, instead of just throwing you in the deep and expect you to figure it out."
2022-03-13,Tim S,5,0,Great intro for those working on the Python specialization to see how Python translates to work programmers do in the real world.
2021-03-10,Scott K,5,0,"Each time I take another course, I am amazed at the level of passion and expertise you provide to keep me engaged.  Much thanks!!"
2021-02-28,Muhammad R I,5,0,it helps me to improve my knowledge and skills. the instructor teaches the material with explanations that are easy to understand
2020-07-26,BALACHANDAR G,5,0,Dr. Chuck was an excellent Faculty. Now I was very interested in learning web access using python. The course extremely Excellent
2020-05-26,Ivan L,5,0,the lectures and exercises are great and made me learn quickly concepts with which I had never had any contact before! thank you!
2020-01-17,Tarit G,5,0,Dr Chuck is an amazing teacher. He teaches like a storyteller. It becomes very easy to understand when I have a teacher like him.
2017-08-22,Dean B S,5,0,"As with the other courses in this specialisation, I loved the course, the instructor Dr Chuck and I'm thoroughly enjoying Python!"
2017-06-23,Anukarsh S,5,0,Awesome course! It was wonderful studying python to extract and use web data using json and xml. Charles is an amazing teacher :)
2016-02-06,Saurabh S,5,0,"special thanks to Dr chuck
And a request for office hours in INDIA.
May be I will get a chance to meet him.
I will be very thankful."
2015-12-20,Al F,5,0,"I found the course most enjoyable and the material all meat and no fluff - it taught exactly what it set out to teach - impressed
"
2020-11-18,dorris l,5,0,"I love Dr. Chuck, I love Python, I love Coursera, I love DOST Caraga. Thank you for this opportunity.  This is a great blessing."
2020-08-07,Srishti M,5,0,I absolutely loved this course! The way that it was structured and taught was excellent. Would definitely recommend this course.
2020-06-10,Abdesamed B ,5,0,"Great course, learned a lot about how the internet actually works, and how to send and receive data using different applications"
2020-03-26,Ran L,5,0,"I hope there could be more assignments for practice.Anyway,this course is awesome!I learned some pratical skills in this course."
2019-09-27,Mehregan K,5,0,"If you wanna learn how to parse HTML, XML, JSON and get started with web scraping to access data, this is a good starting point."
2019-01-08,Eugene B,5,0,"Great introduction to accessing web data. Won't make you an expert, but definitely puts you on the right footing to get started."
2018-03-31,Harwin C M,5,0,The course really guides the student and explains every bit of detail. I would recommend this course to my students and friends.
2017-07-16,Hassan R R,5,0,"I can just say thanks a million Coursera team and especially Dr.Chuck.
I really got something i wanted to get.
kind regards 
Hassan"
2017-07-09,Чижов В Б,5,0,"A great, very interesting course! The presentation of the material is fascinating. It will not be boring. Many thanks, Dr. Chuck"
2016-10-30,房彦甫,5,0,"
i would like to recommend it to my friends and my classmates, it is a great course that deserve your attention, do not waste it! "
2016-09-30,Hasan B K,5,0,I like the style of Charles Severance. I really enjoy his lectures and learned lots of things. Thanks Mr. Severance and Coursera
2016-07-21,Alberto F R,5,0,"This course helped me to understand a lot of things, and gave me the knowledge to create my own web scrapper tool for my web app"
2016-07-03,Rajendra A K,5,0,"

Great Course!
Built a Instagram Bot and WhatsApp bot for personal user after completing this course
Awesome 
Thanks a lot Dr. Chuck
"
2022-08-04,Guilherme A L,5,0,"Great course with a lots of information, not only on Python, but on web development in general (ie. HTML, HTTP, XML, JSON etc)."
2021-07-16,Ahmed Y,5,0,"Great course , Assignments are really at the suitable level to learn the skill and the explanation of Dr.Chuck was really  good"
2020-11-27,Mauricio A O S,5,0,"Excelente curso, he aprendido cosas muy interesantes sobre la adquisición de datos desde Internet y para su posterior análisis. "
2020-07-12,Syed M,5,0,"Amazing class with an amazing professor as usual. Learned a lot and was really challenging, but really fun. Highly recommend!!!"
2020-06-04,AAKASH S,5,0,"This course made me learn a lot and really helped me get started with different kinds of stuff. Thanks a lot for this course!!!
"
2020-05-07,Dr. R P,5,0,"The course was tough, but dr. manage beautifully, the assignemnts were tough and ............lot to say
thank you for the course
"
2020-04-16,Nawaz S,5,0,It helps you to go with a great process of understanding the use of python for accessing web data. And a lot for stuff in deep.
2020-02-04,Robert K,5,0,"Charles is the best.   Very good, real life, examples.  I haven't coded in about 20 years, but picked up Python really quickly."
2019-06-08,Anil K,5,0,The good thing about this course is that it gives you idea of various libraries used to interact and extract data over network.
2018-02-15,Mani S,5,0,Great way to learn python to access web data. At least I can now start to the knowledge from this course to real time scenarios 
2017-09-21,Deleted A,5,0,The course is really interesting. Learned a lot of new concept about web and how to get information from web. Thanks professor.
2017-08-12,Santosh K P,5,0,"Its an awesome subject i loved it more than my expectation.... rely loving it
and a huge huge huge... fan of Dr. Chuk's teaching"
2017-01-30,Shuchao,5,0,老师讲得很好。虽然课程中用到的是Python2，我自己用的Python3，但是对照课本，完成作业没有问题。讲到XML和JSON那里，感觉有点难懂，下一门课要上一下Internet History，technology and Security。谢谢老师。
2016-10-26,Janzaib M,5,0,"This is the best and interesting part yet, I think. This is because, its the place where the cool applications in python begin."
2015-11-07,Lê T,5,0,This course teach me how to explode the Internet in the practical way and not so abstract like other course or book i've learn.
2022-09-11,ksenia g,5,0,"G​ood intro to Accessing Web data, data serialisation and parsing. Like the supplementary material, and the programming tasks."
2020-09-03,HECTOR L O,5,0,"Muchas cosas útiles, espero poder utilizarlas en mi propio trabajo para sacar adelante un proyecto que tengo a nivel personal. "
2020-07-08,Nickson O,5,0,Superb learning experience! I look forward to pile more skills and knowledge in the subsequent courses of this specialization.
2020-07-03,TUSHAR S,5,0,"This course helped me a lot in gaining knowledge about how useful, can Python be in extracting useful information from the web"
2020-06-23,Ayush K S,5,0,"initially its easy and slowly the increase the level , which make you to understand the concept with great understanding....<3"
2020-05-14,Gaurav D,5,0,This is an awesome course for anyone who aspires to learn web scraping. Dr chuck's teaching methodology is also really awesome
2019-12-23,gayatri l,5,0,I just loved it.Got to know interesting things how we can hit to URL how can we fetch data from various sources and retrive it 
2019-07-01,Kess C,5,0,it's very useful. I think this courses are more difficult than previous two classes. I will keep on learning python. thank you 
2018-07-25,MohAmedd M,5,0,"Thank you Dr-Charles for this great course and great information , looking forward to complete the rest of this specialization 
 "
2017-07-14,Arthur A,5,0,This part of the course is a bit challenging but mentors are always there to assist. Thank you for all the help and feedbacks!
2017-06-01,Theresa H,5,0,"
Awesome beginner course!  Explains complex ideas very clearly so it's easy to grasp the concepts and then apply the knowledge."
2017-01-20,Mirko C,5,0,"The course is very good and the topic is very very useful for those that want to learn more on how retrieve data from the web.
"
2016-04-11,Debarshi C,5,0,"
Loved this course. I had no idea python was so powerful. The python language truly represents power in its most simplest form."
2022-05-16,Azaria E,5,0,"Gets you from zero to good enough in no time. From there you can read up and learn OTJ as we always do in software, don't we."
2021-04-12,José E A B,5,0,"Sinceramente para principiantes este curso es muy bueno, no puedo esperar para tomar los últimos dos, muchas gracias coursera"
2021-01-05,Cristian R,5,0,Amazing the way Chuck explain topics. It is a good introduction to learn how access web data and how use api's. Great course!
2020-12-23,Danielle C,5,0,A really great course. I learned much more than I thought I would. He really broke everything down and made it super do-able. 
2020-11-28,Abhishek V,5,0,The course syllabus was evenly distributed and the assignments were of moderate difficulty level. The instructor was amazing.
2020-09-01,Hassan T,5,0,Good Course a lot to learn but a little bit difficult so enjoyed it the assignments of first courses should also be difficult
2020-08-29,Zainil M,5,0,"Its an amazing course. But some of the things like api(which is intro level) were not apt for people who are not vivid coders
"
2020-07-13,Aditya A,5,0,This was very nice and informative.Learnt a lot of new stuff through this course looking forward to use it in upcoming future
2020-05-03,ASHISH K,5,0,Excellent course and the instructor so if you are thinking about learning something challenging and new i wish you Good Luck.
2020-05-02,Michael K,5,0,I liked the flow of the course. Dr. Chuck did a good job explaining how to scrape data to someone who's never done it before.
2020-04-24,Deleted A,5,0,"I want to ask Dr.Severance.When he is coming to india next time?
iI want to meet him.
what a great personality.
I just loved it."
2020-04-24,Galpadi G N S A,5,0,Complex concepts explained in a very simple manner. I learned a lot about how to use python for the web. Thank you very much.
2018-06-27,Md T A,5,0,It was an awesome learning experience for me i have learned a lot about new things in python like web accessing and many more
2018-05-05,Matt S,5,0,This course is another great one in the Python for Everybody series. Once again I cannot recommend this course series enough!
2017-02-28,Ram,5,0,good learning on how to exchanging data across the web. Quiz & Assignments are little tricky though overall had a great time.
2016-11-27,Cindy P,5,0,It's a useful course and directly applicable to real world development work. Prof. Charles Severance is an excellent teacher.
2015-12-15,Alisa Z,5,0,"A very nice brief course that introduces a lot of useful tools, libraries, and techniques to access the data on the Internet. "
2021-04-14,daleb91@hotmail.com,5,0,"It's a good course, i which you should apply what you learned in all the previous courses of ""Python for every body"" program"
2020-08-08,Victor A M B,5,0,"Es un curso muy bueno, ya que te enseña cosas de la Web muy interesantes, además de como hacer cosas en la misma con python."
2020-08-08,P S R R,5,0,"Look carefully each and every vid. Think each and everything why how. You will get it Just Keep on thinking.
Try from small.."
2020-07-05,Aishwarya P,5,0,The lectures are really good and very easy going. Dr.Chuck is an amazing lecturer and I had loads of fun in these lecturers! 
2020-06-29,Chirag G,5,0,Very interesting course by Dr. Chuck. So many new things I have learned through this MOOC  with easy explanation. Thank You.
2020-06-28,Gopal A,5,0,"It is very nice course ,go for it but also take reference from Dr. Chuck book .
There is some problem in  autograder I guess.
"
2020-05-18,KEVIN P,5,0,I really enjoy Dr. Severance teaching styles and the way he breaks down very complicated subjects into logical bit size chun
2020-02-08,Ramsés M D L C,5,0,Amazing. A truly incredible way to figure out what happen when we request for information online or applications share data.
2019-09-30,Kostiantyn T,5,0,"Thank you for the course, your efforts, time, and your sincere desire to hand over your knowledge, skills and understanding.
"
2019-09-16,Jeyhun M,5,0,"Excellent course. It requires high dedication and hard work, but at the end you can grab a big prize (knowledge and skills)."
2019-07-03,Daniel K,5,0,"I feel more knowledgeable in how the web works, and how to use python to access it and manipulate the information with Json."
2019-06-27,EzzEddin A,5,0,"Very practical course on how to read HTML, XML, and JSON data and getting your hands dirty with extracting data from the web
"
2018-10-31,Thanos P,5,0,Another excellent course with the great Dr. Charles Severance (Dr. Chuck). Very well presented and very interesting content. 
2017-06-22,Haoyu C,5,0,"Slightly harder compared to the previous one (that's something should be expected right??), but still very good explanation!"
2017-04-03,SCOTT D,5,0,5 starts. A bit more difficult than prior sources but that is what i expected. Dr. Chuck keep my interest with his charisma.
2016-10-02,Petar G,5,0,"Basic but great for beginners! I think a lot of people will ""break the ice"" with Coursera courses with this one. 
Really fun!"
2016-06-08,Omar A C T,5,0,"i really enjoyed this course it became one of my favorites it is quick it is concisous has a lot of knowledge, it is perfect"
2016-05-31,Tomas K,5,0,"
Wonderful course ... learnt a lot and was not bored .. the amount of things to learn is just right. The assignments are fun."
2016-05-08,Aaron M R,5,0,"I've taken many online courses in technical fields and this course, largely due to the quality of the lecturer, is the best. "
2021-07-18,Natalia P,5,0,The course was helpful yet still easy to understand for a complete beginner. I appreciated material and practical examples.
2020-09-17,Mrinab D,5,0,The course was exceptional. Everything that I learnt during the course was new to me and I found it to be very interesting.
2020-07-22,Muhammad U F,5,0,IT was a good course and the instructor made it extremely joyful.He explains each and everything in a very professional way
2020-07-09,Shweta B,5,0,"Vastly covered in shortest possible time. Dr Chuck is too good. Great instructor, easy to follow lots of learning with fun."
2020-04-04,Raluca B,5,0,excellent approach; love Dr Chuck's lectures and the way the information is structured. Looking forward to the next module!
2020-03-27,Ashwin C P,5,0,"Great course, easy to understand and implement. The step by step illustration by Dr. chuck is great and easy to understand."
2019-06-21,Ron B,5,0,Taught me exactly what I was hoping for with plenty of examples and challenges that tested my Python programming knowledge.
2018-09-25,Christopher H,5,0,"Great course, really expanded my understanding of some subjects i already had a little familiarity with.
On to the next one!"
2017-01-27,Eduardo C Q,5,0,"There could be more assignments (maybe more complex, or with different outputs) to fix the knowledge of the video lectures."
2020-05-21,Jeffrey v R,5,0,"I love how the teacher explains things, and I really did learn more than going to stackoverflow and grab a code snippet ^^"
2019-11-05,kritika k,5,0,Dr. Chuck brilliantly explained this course material and his book is a great deal in learning python and its applications.
2018-12-26,Seongwon Y,5,0,"Everything is great, but please update the contents with requests and beautifulsoup for xml as well. Still a great course."
2017-04-15,Simon K,5,0,"Very good, useful content. Great instructor presents material in a way that's very easy to follow along with. Recommended."
2017-02-04,Deepali P,5,0,Very informative and easy to learn such cool things. Thank you for providing me such an opportunity to learn via Coursera. 
2016-12-10,Rahul B,5,0,"Really an awesome course for anyone interested in python. Learnt a lot about parsing xml , json and getting data from web."
2016-10-20,Neville A,5,0,"Especially loved the chapter on regular expressions. Give Dr. Chuck a cookie. No, he is one of the best teachers there is.
"
2016-03-08,Deleted A,5,0,Another excellent and informative addition to the Python Specialisation Course. Builds upon previous knowledge seamlessly. 
2015-11-25,Shayan A B,5,0,Brilliant course. Loved the way Python can access web data so easily in few lines of code. Thanks Dr. Charles and team (Y)
2015-11-17,yeshwanth,5,0,"Great Course as usual but the last two assignments  kind of looked a bit hard but not really....
Thank you to proff Charles"
2020-09-05,DIANA C D M,5,0,Es un curso completo pero a la vez sencillo y muy necesario para quienes necesitamos aprender a consumir datos en la web.
2020-07-16,Vijay B,5,0,This course is really great and the teacher is also good at teaching and using various Practical concepts at programming.
2020-07-09,Niranjan P P,5,0,Great course with just the right pace. Really helpful for the ones seeking to make career in Web Development using Python
2020-07-04,Om G,5,0,"very nicely taught by the instructor,and it this course ultimately shows us how easy it is to access webdata with python.
"
2020-05-05,Ahmed E,5,0,That amazing course to first learn about web design. this course improves my skills very more. thanks a lot for D.Charles 
2020-05-04,Shushruth S,5,0,"Again with a great course by Dr Chuck, learned so many things about web and looking forward to my next course. Thank You. "
2020-04-26,Babajide R A ,5,0,Excellent course. I love the fact the assignments are now harder relative to the first two courses in the specialization. 
2019-05-22,Jonathan W O G,5,0,I got stuck in the secondlast exersize. I wish I had a option to ask for a hint! fortunately a colleague helped me out :)
2018-07-04,Scott S,5,0,"Great, easy to understand introduction to using Python for accessing data via the web. Especially suitable for beginners."
2016-12-30,Srinu L,5,0,The teacher was great and it taught me a lot about web data technologies that I heard about but didn't specifically know.
2016-12-15,Charles H,5,0,"
This course is especially interesting as you begin to use some of the earlier building blocks in real world applications. "
2016-10-04,Yaron K,5,0,"A clear, step by step introduction to using python to get and parse information from the WEB - using URLLIB, XML and JSON"
2016-06-25,Jeannie C,5,0,"Excellent course by an excellent educator, Dr. Chuck. I will continue the next module. Thank you, Coursera and Dr. Chuck."
2016-03-22,Sigfrido P,5,0,"Excellent, very interesting and well taught course. Takes a complex subject and makes it understandable and fun to learn.
"
2016-02-23,Alex S,5,0,"Great instructor with real-life,useful applications. Anyone who considering picking up programming should take this MOOC.
"
2022-02-25,Saqib K,5,0,"G​reat course for beginners, I am happy to learnt in a professional manner from very experienced & professional teacher."
2021-05-02,Isra S M A,5,0,"can be challenging at times but nothing you can't pull with a bit of extra effort, I recommend this course for everyone."
2020-10-23,Junaid S,5,0,It explains all the required concepts and teaches to work with different data formats used for fetching data on the web.
2020-09-01,LAKSHYA  S,5,0,"Very informative course and perhaps the best teacher, from whom I studied.
Dr chuck made this course way too interesting. "
2020-08-05,Rahul S,5,0,"this course is very useful for those who has a great interst  in web sraping, API
i thank DR.chuck for such a nice course"
2020-06-19,Mahesh C,5,0,I have learned alot about extracting data from web using various languages. It was very informative to learn this course
2018-07-05,archit b,5,0,The course was very good and the content and material provided was also very good. A bit more exercises would be better.
2018-04-30,Junwen,5,0,"I get the basic concepts about XML and JSON, and learn how to retrieve and parse data from Google and Twitter using api."
2018-01-06,Steven P,5,0,awesome for web protocols and standards as well as understanding how applications interact with each other theoretically
2017-01-19,Fok M,5,0,"The level of difficulty of this course has been well designed which manage to challenge ,yet, not discourage new learner"
2016-05-24,Alfonso S R,5,0,"One of the courses that upon completing, leave you certain of your new capacities. Very rewarding and even entertaining. "
2016-02-28,Tamaz L,5,0,"
Although I've given 5 stars to the other classes of the specialization, I think this one beats the others in a big time."
2016-01-13,Sergio C,5,0,"With this course you really feel that you are starting to do something real, that you may also use in your daily life... "
2015-11-10,Daniel C G,5,0,"This course help easy way to learn python for useful things like REST API consumption, that nowadays are very important. "
2015-11-08,Mike C,5,0,"So great! I really love this class helps me more closer to Python and it's powerful functions, so many thanks Dr. Chuck!"
2020-07-10,Ly T,5,0,It is a more challenging course than the previous two but it is what I expected from this level. Dr Chuck is wonderful!
2020-07-02,Sarthak N,5,0,"Honestly, wow! what a course! helped me so much and I feel like I have some grip on python now. This is really helping."
2020-05-02,Mengjie X,5,0,"Great!! Thanks Dr. Chuck. This course leads me to the door of python, and I hope to continue study more about web data."
2018-06-06,Anoubhav A,5,0,The portion was vast however a bit rushed. One will have a great sense of satisfaction after completing it. Good course
2017-12-25,tongkakit,5,0,"It is tough sometimes while tackling the assignments, but generally it is an exciting and fruitful learning experience. "
2016-11-05,monica b,5,0,Great course. I like how you put effort into creating the videos and trying to make avaible knowledge for the community 
2021-08-07,Tran Q T,5,0,This is really hard object. But the professor explanation very clear. Make you understand about the very basic define.
2020-07-28,Johan E C O,5,0,"A wonderful experience, all topics were fully explained and the tasks really help to deep into the acquired knowledges"
2020-05-06,Tanvir D,5,0,This course is wonderful  and gradual upstepped as compared to earlier two courses on introduction and data structures
2017-12-21,costa c ,5,0,"Excellent teaching material, excellent assignments, it's a pleasure listening to Dr Chuck teach python, awesome course"
2017-12-14,Vaibhav K,5,0,"Such nice course. This is a first time, I have learned a lot about new king web programming from coursera.
It's pretty. "
2017-01-13,Krishna K K,5,0,"
Awesome course.  Must take if you want to learn how to access, read and use data from internet (xml/json) using Python"
2016-01-16,Isabel D d I,5,0,"Very good content. The difficulty increases, but if you know the content of the two previous courses you can suceed!!!"
2020-12-01,Mikhail E,5,0,"Useful to begin your journey in getting web data with Python. However after completion, there will be long way to go!"
2020-09-20,Sebastián P,5,0,It's a good course for understanding how to use python for retrieve data from JSON and XML using API. I recommend it.
2020-08-29,Jean P F M,5,0,"Another great course by Dr. Chuck. Amazing experience, totally recommend it. Thank you very much for the opportunity!"
2020-07-07,Nihar B,5,0,I enjoyed this course and following it step by step made me realize how easily I can scrape the web and extract data.
2020-01-04,Bradley D,5,0,"This course is easy to learn, with easy-to-understand videos that will help you to learn ""Python to Access Web Data."""
2019-10-25,michael w,5,0,This was the most challenging course for me so far. I look forward to taking the next course in the series very soon.
2019-05-11,P J K,5,0,"A bit tougher than the previous courses, but the professor makes sure you understand each and every line of the code."
2019-04-21,Chijioke U,5,0,Turned out to be a whole lot better than I expected. I'm bursting with ideas - can't wait to apply what I've learned! 
2017-05-11,Emma K,5,0,I have learnt a lot but be prepared to put in the hours if you're new to coding as in places I found it really tough.
2017-04-20,Fan Y,5,0,I've learned much about how to use python to process web data. This course is easy to understand and  pretty helpful. 
2016-12-20,Aitor A B,5,0,Profesor is really good. Videos are very informative and concise. I would suggest to have more difficult assignments.
2016-08-02,陆小天,5,0,"Such a awesome course which is plausible and easy! I am also a prospect student to UM, hoping to see Dr. Chuck there!"
2016-06-14,Robert L,5,0,"
Five stars from me. Shows what Python is really good at, which is gluing the service-oriented architectures together."
2016-06-11,Vladimir P,5,0,"Thank you, Dr.Chuck! You're the best! I will talk with all my friends about Coursera and the great programs you have. "
2016-04-05,Bradford S,5,0,I love this course! Dr. Chuck is an excellent instructor. I'm going to take more classes from University of Michigan.
2016-03-22,Marco G B,5,0,This phase of course about Python is dificult but amazing and I recomended to everybody start to learn this work. :-D
2016-03-07,mike d,5,0,"
The presentations flow well and have examples with which to work.
Dr. Chuck (Dr. Severance) is lively and educational."
2016-01-31,Lódri P,5,0,"Dr. Chuck is epic! Really, really helped me to keep going and tought me a lot of interesting stuff. Highly recommend!"
2015-11-16,mac a,5,0,"I thought it would just be a primer, but its way more. Loved the course. Looking forward for more courses like these."
2021-12-05,Rafael A R A,5,0,"Very good course where you study topics such as XML, JSON and access data using web APIs, to mention a few examples.
"
2021-10-31,Miha K,5,0,"I really liked the course and recommend it, but the last two weeks' assignments were quite tough for me at the time. "
2020-10-18,Hammas J,5,0,"It helped me a lot with my studies and I picked up some extra skills as well. So, a pretty great experience. Thanks!"
2020-06-18,Sylvia W,5,0,Great class and great professor! I will be using the knowledge and skills I've learned from this class in my career!
2018-12-20,Ruchit R P,5,0,Very good exposure on unicodes and html parsing.. really enjoyed it.. yet to complete week4 and week5 (xml and JSON)
2018-01-11,Krishna D,5,0,"Excellent Course!
Very nice concept explanations and analogies
Well done Quizes and assignments.
Lots of good material.
"
2017-12-29,Ashutosh D,5,0,It was always awesome learning with Dr Chuck. The course amazingly full of good points and l learned lots from them.
2017-11-01,Luis L,5,0,"very good python lesson and from easy to hard, one by one, follow Dr chuck to learn is very interesting  experience."
2017-10-31,Daniel G,5,0,Very good and helpful for me as someone who already knows Python to understand how to access web data with the code.
2017-02-12,Alejandro G,5,0,I have really enjoyed this course and  is getting more and more complicated but that is actually why is challenging.
2017-01-28,Tanel T,5,0,"I really enjoyed the course. Maybe too easy if you already have some coding experience, but very good for beginners."
2016-12-04,Arindam R,5,0,This is one of the best courses I have taken in any language. I am planning to take the rest of your Python courses.
2016-11-29,yuxinyu2010,5,0,"It's a little difficult for us freshman, but I also feel excited when accomplished every chapters. Very nice course!"
2016-07-29,Zsolt V,5,0,"print 'That was awesome, thank you!'  
#Oops, an infinite loop...
while True:
   print 'Long live our noble Dr. Chuck!'"
2015-12-27,Sebastian D,5,0,"Excelent course, it teaches you how to extract the online data with python, and the different types of data avaible."
2015-11-26,Jim M,5,0,"Material 5/5
Instructor 5/5
There is none better than Dr Chuck and University of Michigan for learning python on-line."
2021-11-30,Muhammad D,5,0,"fantastic course! content and training is really up to the mark. A big thank you to Dr. Charles Severance and team.
"
2020-06-02,Yash R G,5,0,This was a beautiful course and I believe this is the perfect level of teaching in which students should be taught.
2020-03-22,Florian M,5,0,"great course that teaches you some basics, especially in conjunction with the other courses from the specialization"
2019-02-02,Luis L,5,0,Awesome awesome awesome course! First real exposure to APIs is exciting. Looking forward to the rest of the series!
2017-09-24,Carlos R T G R,5,0,"Excellent course, starts on very easy task and it finishes with complex API calls, very useful for Python beginners "
2017-09-23,chaitanya,5,0,This course was extremely useful to me to make my own web crawler. To create a interactive interface to my project. 
2017-05-19,Manjeet D,5,0,"I learnt a great deal from this course starting from regular expression to JSON parsing,XML parsing, Rest APIs etc."
2017-05-16,Brian T H,5,0,"


Audited this course really love it. Wish auditing was a clearer option and was able to mark progress when auditing.  "
2016-08-28,Deleted A,5,0,"Great course!
It gives you a great foundation for using Python with the Web.
Really an interesting part with the APIs
"
2016-08-01,Sina S F,5,0,"it was great but I needed the previous ones more. I Hope next one will be more practical for me.
Thanks Dr. Chuck :)"
2016-04-25,Rishi K B,5,0,"One of the best online course out there on the Internet, It made accessing Internet using programming look so easy!"
2020-11-26,Jorge M,5,0,Curso completamente funcional que enseña lo necesario para extraer información de la nube. En definitiva me gustó.
2020-10-25,Clark H,5,0,"Dr. Chuck's  clear explanation, relevant examples, and awesome bonus materials make this course a fun one to take. "
2020-10-18,Zhe R,5,0,An excellent course that equips you with practical tools to access web data within 8 hours of starting the course.
2020-08-26,Francisco S C C,5,0,This course was just incredible! I really recommend everyone who has interest in this subject to take this course.
2020-08-05,Qian S,5,0,The course was very helpful in teaching me about the theory behind spidering and how to use python to do spidering
2020-06-26,Elena S V,5,0,Great module. It took me through the necessary information to start getting and sending data on the web! Thanks :)
2020-03-25,Tarun A (,5,0,Course Content helps you to get a feel of dealing with XML and JSON data using python. Lectures as always are inte
2019-10-22,Andrzej B,5,0,"Great course. In a clear, interesting, concise way makes good starting point for using Python in web applications."
2019-08-28,Aanchal,5,0,"Great course, very simple to drive and would recommend to add more assignments and real time application examples."
2017-12-26,Haris M,5,0,"Unlike the first two courses, this one was a bit advanced and really gave a good understanding of the web services"
2017-09-17,Michael S,5,0,"Very informative, gave simple explanations and interesting assignments for working with different data structures. 
"
2017-08-15,Imteaz S,5,0,Dr Chuck was able to succinctly explain the topics and walk the student through his program and thought processes.
2017-04-28,K W,5,0,"
I am upset that I can't complete this specialization for free but oh well. Thank you Dr. Chuck for your hard work. "
2015-11-04,anmol g,5,0,Almost to the end of the course. Great coursework. I am enjoying every second of your videos. Thank you very much.
2021-02-03,Leandro C V,5,0,Great course for expanding knowledge of Python. Dr. Chuck makes the material easy to understand and entertaining.
2020-09-29,Devendra S,5,0,it's a really good course how the data moves from server to server and how python is useful to extract this data. 
2020-09-07,Amrit R,5,0,"Nice course, even if the assignments are difficult at times in this one, but still good and Dr. Chuck is awesome."
2020-07-31,Manuel M,5,0,Es muy bueno el curso. Fácil de seguir y es fácil de aprender siguiendo los vídeos y actividades. Muy recomendado
2020-07-14,Jambuvant K,5,0,The course illustrates different strategies to extract the web data using python and is taught in very lucid way.
2020-06-22,Soroush N,5,0,"If there was more explanation of API, I would be more happy. However, overall it was a good course. Thanks Chuck."
2020-06-22,Ritik K,5,0,it was great learning with you and your team who all are involved in this making is course great and informative.
2020-06-12,David J,5,0,"Great Course to learn the basics on extracting data from the web, covers a wide arrange of topics on the subject."
2020-02-01,Scotty L,5,0,"Great course as the former ones in the specialization, and appreciation to Pro Chuck for the knowledge he taught. "
2019-11-05,Bogdan C,5,0,"Although for personal reasons I did not get to finish the course, it is a great course and I highly recommend it. "
2019-03-07,Sarah H H,5,0,"really enjoyed this class. wish it went more into the technical aspects of all the code, but overall great intro!"
2018-05-02,Ian S,5,0,"Excellent course, great for getting a handle on how to reach out to the net for data and work with JSON, XML etc."
2017-09-26,Carlos E,5,0,"Great content and exercises, for those looking on getting information from the web this is a good starting point. "
2017-09-18,Ashish K,5,0,Awesome and quite a comprehensive course with the complex and important topics taught with much ease by Dr. Chuck
2016-08-14,Ji-Young K,5,0,I absolutely loved this course. I really enjoyed the course material and the instructor was always very engaging!
2016-02-15,Louis P,5,0,"  easy to follow course. I've learned so much following these, the increments in learning are manageable each week.  "
2021-01-26,Jaime O,5,0,"Awesome! 
I am extremely grateful to ""Dr. Chuck"" for his thorough, well-organized, fun and enthusiastic lectures. 
"
2020-09-24,gabriel c,5,0,I have been very impressed with the ease of use and understanding that Dr. Chuck has been teaching in the videos
2020-09-21,wajahat a,5,0,An excellent course that looks deep into Web Scraping and XML plus JSON parsing as well as how to work with APIs
2020-09-12,DAHOU M,5,0,I got so many knowledge in this course thank you so much I had fun manipulating data with apis thank you so much
2020-07-18,Juan C J T,5,0,Excelente información por parte del Dr. Chuck en cuanto a la obtención de  datos desde internet. Muchas gracias.
2020-07-08,Abhishek S,5,0,"Very good course for intermediate level learner of python, gives practical & real world approach to use python ."
2020-06-07,Anmol A,5,0,Nice and clear instructions. I learned a lot from this course. Just wanted it to use requests instead of urllib.
2020-05-29,Debaditya D,5,0,The course is very good. There are lots of new things to learn from this course. I enjoyed the course very much.
2020-05-23,CHETAN S S ,5,0,A bit hard but worth learning and as  always Dr chuck makes it so easy to learn. Thanks Dr Chuck and Coursera!!!
